timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std,motion.loopUs,sys.rangingUs
73213.969,550.875,543.5,556.4375,1164.9375,146.625,1403.9375,464.25,191.25,1922.5,17.625,-13.5,7.595030784606934,-22.098554611206055,0.01807989925146103,16,0,0,8191,23,2.0,370,58204
73263.536,583.1875,564.8125,584.375,1164.9375,146.625,1403.9375,464.25,191.25,1922.5,17.625,-13.5,7.597095489501953,-22.125930786132812,0.015081078745424747,14,0,0,8191,23,2.0,370,58204
73313.082,583.1875,564.8125,584.375,1189.5,155.0,1400.6875,432.875,214.25,1921.8125,21.875,-12.75,7.508375644683838,-22.012331008911133,0.021955637261271477,27,0,0,8191,21,2.0,19835,60024
73362.638,583.1875,564.8125,584.375,1189.5,155.0,1400.6875,432.875,214.25,1921.8125,21.875,-12.75,7.631547927856445,-22.176101684570312,0.015476481057703495,10,0,0,8191,21,2.0,19835,60024
73412.192,595.8125,564.8125,584.375,1189.5,155.0,1400.6875,432.875,214.25,1921.8125,21.875,-12.75,7.605631351470947,-22.166067123413086,0.013619177043437958,14,0,0,8191,28,2.0,311,60024
73461.749,595.8125,591.375,619.0,1208.8125,162.0,1403.5,382.0625,181.5,1924.5625,21.875,-12.75,7.614907264709473,-22.193382263183594,0.01660769432783127,12,0,0,8191,28,2.0,311,60024
73511.284,595.8125,591.375,619.0,1208.8125,162.0,1403.5,382.0625,181.5,1924.5625,17.5625,-13.5,7.6335954666137695,-22.23884391784668,0.014199238270521164,12,0,0,8191,24,2.0,307,62269
73560.847,595.8125,591.375,619.0,1208.8125,162.0,1403.5,382.0625,181.5,1924.5625,17.5625,-13.5,7.492956161499023,-22.09334945678711,0.017928190529346466,23,0,0,8191,24,2.0,307,62269
73610.392,793.0625,607.375,752.5625,1218.375,165.9375,1405.8125,433.6875,214.5625,1924.5625,17.5625,-13.5,7.635252475738525,-22.27812957763672,0.01369872409850359,8,0,0,8191,24,2.0,307,62269
73659.939,793.0625,607.375,752.5625,1218.375,165.9375,1405.8125,433.6875,214.5625,1926.625,21.5,-12.875,7.607062339782715,-22.26729965209961,0.012134691700339317,12,0,0,8191,27,2.0,23490,59744
73709.497,793.0625,607.375,752.5625,1218.375,165.9375,1405.8125,433.6875,214.5625,1926.625,21.5,-12.875,7.488753318786621,-22.148473739624023,0.016244787722826004,20,0,0,8191,27,2.0,23490,59744
73759.068,864.6875,603.0,796.125,1227.75,162.3125,1400.5625,433.6875,214.5625,1926.625,21.5,-12.875,7.538084506988525,-22.22689437866211,0.013526059687137604,11,0,0,8191,24,2.0,305,59744
73808.598,864.6875,603.0,796.125,1227.75,162.3125,1400.5625,430.375,214.4375,1924.6875,17.3125,-13.5625,7.375456809997559,-22.04757308959961,0.01767442747950554,24,0,0,8191,24,2.0,305,62363
73858.153,864.6875,603.0,796.125,1227.75,162.3125,1400.5625,430.375,214.4375,1924.6875,17.3125,-13.5625,7.486064910888672,-22.205183029174805,0.01577490009367466,12,0,0,8191,25,2.0,310,62363
73907.716,681.8125,602.1875,630.1875,1227.75,162.3125,1400.5625,430.375,214.4375,1924.6875,17.3125,-13.5625,7.568276882171631,-22.327178955078125,0.013771762140095234,11,0,0,8191,25,2.0,310,62363
73957.269,681.8125,602.1875,630.1875,1228.1875,162.75,1399.375,386.8125,212.625,1922.6875,21.5625,-12.75,7.3019585609436035,-22.030790328979492,0.01952679269015789,26,0,0,8191,21,2.0,23402,59649
74006.811,681.8125,602.1875,630.1875,1228.1875,162.75,1399.375,386.8125,212.625,1922.6875,21.5625,-12.75,7.510562419891357,-22.32361602783203,0.015105261467397213,10,0,0,8191,21,2.0,23402,59649
74056.383,781.25,601.8125,630.1875,1228.1875,162.75,1399.375,386.8125,212.625,1922.6875,21.5625,-12.75,7.500996112823486,-22.345870971679688,0.012108787894248962,11,0,0,8191,19,2.0,316,59649
74105.926,781.25,601.8125,566.75,1213.4375,163.5,1399.4375,390.25,192.875,1920.1875,17.625,-12.75,7.516851902008057,-22.312225341796875,0.018966520205140114,26,0,0,8191,19,2.0,316,59649
74155.479,781.25,601.8125,566.75,1213.4375,163.5,1399.4375,390.25,192.875,1920.1875,17.625,-12.75,7.591619491577148,-22.436466217041016,0.013853955082595348,9,0,0,8191,25,2.0,311,62833
74205.034,781.25,601.8125,566.75,1213.4375,163.5,1399.4375,390.25,192.875,1920.1875,17.625,-12.75,7.551913738250732,-22.40650177001953,0.013326355256140232,14,0,0,8191,25,2.0,311,62833
74254.587,603.125,602.5,621.8125,1190.875,163.125,1402.6875,437.4375,214.4375,1921.8125,17.625,-12.75,7.249696254730225,-22.071279525756836,0.019792672246694565,27,0,0,8191,25,2.0,311,62833
74304.131,603.125,602.5,621.8125,1190.875,163.125,1402.6875,437.4375,214.4375,1921.8125,21.875,-13.625,7.263616561889648,-22.18110466003418,0.017288601025938988,13,0,0,8191,18,2.0,23397,59551
74353.691,603.125,602.5,621.8125,1190.875,163.125,1402.6875,437.4375,214.4375,1921.8125,21.875,-13.625,7.192820072174072,-22.162403106689453,0.015318982303142548,14,0,0,8191,18,2.0,23397,59551
74403.246,606.5625,603.125,601.3125,1211.1875,164.0,1403.1875,394.0625,214.4375,1921.8125,21.875,-13.625,7.360682964324951,-22.299320220947266,0.016094421967864037,12,0,0,8191,21,2.0,337,59551
74452.788,606.5625,603.125,601.3125,1211.1875,164.0,1403.1875,394.0625,192.5625,1922.1875,17.5625,-12.9375,7.359032154083252,-22.30719757080078,0.013941568322479725,12,0,0,8191,21,2.0,337,62709
74502.341,606.5625,603.125,601.3125,1211.1875,164.0,1403.1875,394.0625,192.5625,1922.1875,17.5625,-12.9375,7.214758396148682,-22.22127342224121,0.01972200721502304,27,0,0,8191,21,2.0,311,62709
74551.919,594.875,603.25,602.0625,1215.375,162.0,1403.1875,394.0625,192.5625,1922.1875,17.5625,-12.9375,7.366629123687744,-22.43297004699707,0.01563669927418232,10,0,0,8191,21,2.0,311,62709
74601.448,594.875,603.25,602.0625,1215.375,162.0,1402.25,392.1875,203.875,1923.9375,21.8125,-13.5,7.373505592346191,-22.468788146972656,0.014115436933934689,13,0,0,8191,15,2.0,22660,58510
74651.002,594.875,603.25,602.0625,1215.375,162.0,1402.25,392.1875,203.875,1923.9375,21.8125,-13.5,7.178143501281738,-22.218036651611328,0.019031155854463577,23,0,0,8191,15,2.0,22660,58510
74700.566,781.8125,599.875,542.8125,1215.375,162.0,1402.25,392.1875,203.875,1923.9375,21.8125,-13.5,7.236088275909424,-22.289308547973633,0.017007922753691673,14,0,0,8191,17,2.0,305,58510
74750.121,781.8125,599.875,542.8125,1394.375,165.5,1401.4375,387.75,214.5,1926.0625,21.6875,-12.875,7.230749607086182,-22.282739639282227,0.014750069938600063,13,0,0,8191,17,2.0,305,62468
74799.662,781.8125,599.875,542.8125,1394.375,165.5,1401.4375,387.75,214.5,1926.0625,21.6875,-12.875,7.1896820068359375,-22.31072425842285,0.020369404926896095,24,0,0,8191,24,2.0,335,62468
74849.228,599.875,599.875,542.8125,1394.375,165.5,1401.4375,387.75,214.5,1926.0625,21.6875,-12.875,7.260000705718994,-22.385692596435547,0.01652013510465622,12,0,0,8191,24,2.0,335,62468
74898.777,599.875,601.3125,619.0,1217.4375,162.6875,1401.875,393.125,213.3125,1923.4375,17.5625,-12.875,7.32553243637085,-22.460081100463867,0.013719314709305763,11,0,0,8191,24,2.0,335,62468
74948.329,599.875,601.3125,619.0,1217.4375,162.6875,1401.875,393.125,213.3125,1923.4375,17.5625,-13.6875,7.124415397644043,-22.256568908691406,0.017584901303052902,22,0,0,8191,23,2.0,23197,59444
74997.873,599.875,601.3125,619.0,1217.4375,162.6875,1401.875,393.125,213.3125,1923.4375,17.5625,-13.6875,7.150521755218506,-22.369260787963867,0.012246813625097275,11,0,0,8191,23,2.0,23197,59444
75047.441,676.875,598.8125,563.3125,1390.5625,161.75,1402.8125,419.875,212.6875,1923.4375,17.5625,-13.6875,7.2005615234375,-22.361522674560547,0.017051393166184425,23,0,0,8191,19,2.0,444,59444
75096.983,676.875,598.8125,563.3125,1390.5625,161.75,1402.8125,419.875,212.6875,1924.5625,21.625,-12.875,7.229926109313965,-22.42241668701172,0.015431305393576622,13,0,0,8191,19,2.0,444,62246
75146.541,676.875,598.8125,563.3125,1390.5625,161.75,1402.8125,419.875,212.6875,1924.5625,21.625,-12.875,7.339898586273193,-22.56356430053711,0.012778440490365028,10,0,0,8191,23,2.0,330,62246
75196.102,788.0625,595.0,569.9375,1209.875,161.0,1401.25,419.875,212.6875,1924.5625,21.625,-12.875,6.916414737701416,-22.146987915039062,0.016286056488752365,21,0,0,8191,23,2.0,330,62246
75245.64,788.0625,595.0,569.9375,1209.875,161.0,1401.25,434.75,192.3125,1923.3125,17.625,-13.5625,6.918071746826172,-22.175676345825195,0.0154037494212389,14,0,0,8191,18,2.0,23329,59554
75295.192,788.0625,595.0,569.9375,1209.875,161.0,1401.25,434.75,192.3125,1923.3125,17.625,-13.5625,6.890911102294922,-22.196638107299805,0.01289362832903862,11,0,0,8191,18,2.0,23329,59554
75344.765,595.1875,602.25,539.75,1221.125,161.0,1401.25,434.75,192.3125,1923.3125,17.625,-13.5625,7.059069633483887,-22.27683448791504,0.020328857004642487,26,0,0,8191,23,2.0,421,59554
75394.298,595.1875,602.25,539.75,1221.125,162.6875,1400.4375,354.9375,192.875,1924.75,21.5625,-12.75,7.49733829498291,-22.750492095947266,0.015245659276843071,10,0,0,8191,23,2.0,421,62400
75443.858,595.1875,602.25,539.75,1221.125,162.6875,1400.4375,354.9375,192.875,1924.75,21.5625,-12.75,7.699799537658691,-22.942747116088867,0.013175508938729763,12,0,0,8191,26,2.0,343,62400
75493.418,782.6875,598.125,539.75,1221.125,162.6875,1400.4375,354.9375,192.875,1924.75,21.5625,-12.75,7.239795207977295,-22.553909301757812,0.014174998737871647,12,0,0,8191,26,2.0,343,62400
75542.974,782.6875,598.125,562.1875,1417.875,164.4375,1405.3125,381.625,214.125,1921.3125,17.5,-12.75,7.203131675720215,-22.52422523498535,0.013852682895958424,12,0,0,8191,19,2.0,21159,57040
75592.512,782.6875,598.125,562.1875,1417.875,164.4375,1405.3125,381.625,214.125,1921.3125,17.5,-12.75,6.928849697113037,-22.330461502075195,0.019103415310382843,25,0,0,8191,19,2.0,21159,57040
75642.081,675.0,598.125,562.1875,1417.875,164.4375,1405.3125,381.625,214.125,1921.3125,17.5,-12.75,6.920299053192139,-22.38433074951172,0.017260758206248283,13,0,0,8191,19,2.0,21159,57040
75691.616,675.0,600.0,553.9375,1221.625,162.4375,1399.75,422.0,215.125,1921.9375,21.4375,-13.5625,6.87327766418457,-22.34732437133789,0.019148990511894226,13,0,0,8191,21,2.0,54713,55351
75741.184,675.0,600.0,553.9375,1221.625,162.4375,1399.75,422.0,215.125,1921.9375,21.4375,-13.5625,6.697221279144287,-22.24006462097168,0.016004687175154686,14,0,0,8191,21,2.0,54713,55351
75790.726,675.0,600.0,553.9375,1221.625,162.4375,1399.75,422.0,215.125,1921.9375,21.4375,-13.5625,6.906561374664307,-22.389528274536133,0.016485488042235374,13,0,0,8191,23,2.0,327,55351
75840.287,601.8125,601.875,792.0,1228.75,163.9375,1403.8125,432.3125,192.75,1921.9375,21.4375,-13.5625,6.866708278656006,-22.35234832763672,0.012877613306045532,11,0,0,8191,23,2.0,327,55351
75889.829,601.8125,601.875,792.0,1228.75,163.9375,1403.8125,432.3125,192.75,1922.5,17.6875,-12.75,6.907703876495361,-22.456377029418945,0.01991061121225357,25,0,0,8191,25,2.0,310,62823
75939.394,601.8125,601.875,792.0,1228.75,163.9375,1403.8125,432.3125,192.75,1922.5,17.6875,-12.75,6.903907775878906,-22.48569679260254,0.017910102382302284,15,0,0,8191,25,2.0,310,62823
75988.948,779.875,597.4375,601.625,1242.1875,164.1875,1402.0625,432.3125,192.75,1922.5,17.6875,-12.75,6.957476615905762,-22.603368759155273,0.015071352943778038,12,0,0,8191,25,2.0,310,62823
76038.489,779.875,597.4375,601.625,1242.1875,164.1875,1402.0625,440.5,182.0625,1922.3125,21.5625,-13.375,6.6608781814575195,-22.192325592041016,0.019529540091753006,24,0,0,8191,20,2.0,23340,59596
76088.042,779.875,597.4375,601.625,1242.1875,164.1875,1402.0625,440.5,182.0625,1922.3125,21.5625,-13.375,6.648085117340088,-22.193567276000977,0.016137413680553436,13,0,0,8191,20,2.0,23340,59596
76137.631,598.4375,600.9375,583.0625,1213.6875,161.8125,1402.0625,440.5,182.0625,1922.3125,21.5625,-13.375,6.506239891052246,-22.01288604736328,0.011764698661863804,10,0,0,8191,19,2.0,340,59596
76187.148,598.4375,600.9375,583.0625,1213.6875,161.8125,1403.75,373.6875,193.5,1922.625,21.625,-12.6875,6.94857931137085,-22.670516967773438,0.016473833471536636,22,0,0,8191,19,2.0,340,62482
76236.701,598.4375,600.9375,583.0625,1213.6875,161.8125,1403.75,373.6875,193.5,1922.625,21.625,-12.6875,7.1411285400390625,-22.93309211730957,0.012927102856338024,12,0,0,8191,28,2.0,313,62482
76286.263,785.75,602.0,583.0625,1213.6875,161.8125,1403.75,373.6875,193.5,1922.625,21.625,-12.6875,6.126117706298828,-21.677183151245117,0.016091229394078255,21,0,0,8191,28,2.0,313,62482
76335.825,785.75,602.0,626.0625,1416.0625,163.5,1401.25,394.25,222.9375,1920.9375,17.5,-13.4375,6.073667049407959,-21.630529403686523,0.01629231497645378,21,0,0,8191,23,2.0,23422,59567
76385.361,785.75,602.0,626.0625,1416.0625,163.5,1401.25,394.25,222.9375,1920.9375,17.5,-13.4375,5.589296817779541,-21.072290420532227,0.011062816716730595,10,0,0,8191,23,2.0,23422,59567
76434.933,601.4375,602.0,626.0625,1416.0625,163.5,1401.25,394.25,222.9375,1920.9375,17.5,-13.4375,7.45059871673584,-23.32274055480957,0.01661892794072628,22,0,0,8191,18,2.0,317,59567
76484.492,601.4375,606.8125,618.4375,1235.75,162.625,1400.3125,390.125,211.9375,1921.4375,17.5,-13.4375,7.603325843811035,-23.498491287231445,0.016373787075281143,15,0,0,8191,18,2.0,317,59567
76534.03,601.4375,606.8125,618.4375,1235.75,162.625,1400.3125,390.125,211.9375,1921.4375,21.5,-13.5,8.1976318359375,-24.173952102661133,0.015210412442684174,14,0,0,8191,22,2.0,313,62684
76583.574,601.4375,606.8125,618.4375,1235.75,162.625,1400.3125,390.125,211.9375,1921.4375,21.5,-13.5,5.222999572753906,-20.894569396972656,0.021799469366669655,26,0,0,8191,22,2.0,313,62684
76633.141,606.4375,605.875,621.75,1393.6875,163.6875,1404.1875,438.375,216.0625,1921.4375,21.5,-13.5,5.284733295440674,-21.14394760131836,0.01826361007988453,13,0,0,8191,22,2.0,313,62684
76682.68,606.4375,605.875,621.75,1393.6875,163.6875,1404.1875,438.375,216.0625,1922.0,17.5,-12.75,4.812233924865723,-20.76340675354004,0.017058273777365685,16,0,0,8191,22,2.0,23182,59523
76732.25,606.4375,605.875,621.75,1393.6875,163.6875,1404.1875,438.375,216.0625,1922.0,17.5,-12.75,6.1271538734436035,-21.8277645111084,0.021176788955926895,23,0,0,8191,22,2.0,23182,59523
76781.8,600.625,602.125,612.125,1201.0625,163.4375,1404.375,438.375,216.0625,1922.0,17.5,-12.75,5.110775947570801,-20.77940559387207,0.014713868498802185,10,0,0,8191,19,2.0,312,59523
76831.34,600.625,602.125,612.125,1201.0625,163.4375,1404.375,437.25,192.4375,1922.375,21.875,-13.4375,5.7574663162231445,-21.92592430114746,0.01865333877503872,24,0,0,8191,19,2.0,312,62068
76880.893,600.625,602.125,612.125,1201.0625,163.4375,1404.375,437.25,192.4375,1922.375,21.875,-13.4375,5.640692234039307,-21.95444107055664,0.015825700014829636,12,0,0,8191,26,2.0,308,62068
76930.466,784.375,598.375,611.0,1201.0625,163.4375,1404.375,437.25,192.4375,1922.375,21.875,-13.4375,5.6503682136535645,-22.36663818359375,0.013286471366882324,11,0,0,8191,26,2.0,308,62068
76980.002,784.375,598.375,611.0,1207.5625,165.6875,1402.0625,388.5,214.875,1923.625,17.5625,-12.5625,5.5350213050842285,-20.803308486938477,0.01752309873700142,22,0,0,8191,21,2.0,22172,58017
77029.553,784.375,598.375,611.0,1207.5625,165.6875,1402.0625,388.5,214.875,1923.625,17.5625,-12.5625,5.846117973327637,-20.872224807739258,0.01397693157196045,12,0,0,8191,21,2.0,22172,58017
77079.129,781.8125,602.5625,611.0,1207.5625,165.6875,1402.0625,388.5,214.875,1923.625,17.5625,-12.5625,5.949375629425049,-20.720108032226562,0.010879553854465485,11,0,0,8191,20,2.0,407,58017
77128.672,781.8125,602.5625,650.9375,1443.125,164.6875,1400.75,431.375,183.4375,1923.8125,21.875,-13.625,4.458250045776367,-22.13845443725586,0.01903076283633709,25,0,0,8191,20,2.0,407,62045
77178.212,781.8125,602.5625,650.9375,1443.125,164.6875,1400.75,431.375,183.4375,1923.8125,21.875,-13.625,3.5443620681762695,-23.109935760498047,0.013896397314965725,10,0,0,8191,22,2.0,327,62045
77227.774,781.8125,602.5625,650.9375,1443.125,164.6875,1400.75,431.375,183.4375,1923.8125,21.875,-13.625,2.4184725284576416,-24.089601516723633,0.009856512770056725,10,0,0,8191,22,2.0,327,62045
77277.329,595.9375,591.875,780.5,1221.1875,162.5625,1399.5625,435.1875,205.0625,1922.0,21.875,-13.625,7.524172306060791,-19.379104614257812,0.01887045055627823,24,0,0,8191,22,2.0,327,62045
77326.881,595.9375,591.875,780.5,1221.1875,162.5625,1399.5625,435.1875,205.0625,1922.0,17.625,-12.5,8.60720157623291,-18.806201934814453,0.011137942783534527,8,0,0,8191,22,2.0,23462,59674
77376.426,595.9375,591.875,780.5,1221.1875,162.5625,1399.5625,435.1875,205.0625,1922.0,17.625,-12.5,7.706119537353516,-19.386953353881836,0.011601576581597328,14,0,0,8191,22,2.0,23462,59674
77425.999,602.3125,599.6875,771.8125,1217.4375,163.75,1402.9375,439.25,205.0625,1922.0,17.625,-12.5,6.124379634857178,-20.825326919555664,0.01441070344299078,10,0,0,8191,17,2.0,428,59674
77475.534,602.3125,599.6875,771.8125,1217.4375,163.75,1402.9375,439.25,205.625,1923.0625,21.875,-13.3125,6.101672172546387,-20.818557739257812,0.012336370535194874,11,0,0,8191,17,2.0,428,62290
77525.099,602.3125,599.6875,771.8125,1217.4375,163.75,1402.9375,439.25,205.625,1923.0625,21.875,-13.3125,6.449414253234863,-20.264469146728516,0.018290571868419647,26,0,0,8191,23,2.0,356,62290
77574.651,595.8125,603.5,769.3125,1194.375,163.0,1402.9375,439.25,205.625,1923.0625,21.875,-13.3125,6.34705114364624,-20.606266021728516,0.015833672136068344,12,0,0,8191,23,2.0,356,62290
77624.191,595.8125,603.5,769.3125,1194.375,163.0,1399.875,436.0625,213.5625,1921.875,17.625,-12.5625,6.262043476104736,-20.86810874938965,0.013530176132917404,11,0,0,8191,23,2.0,23294,59538
77673.744,595.8125,603.5,769.3125,1194.375,163.0,1399.875,436.0625,213.5625,1921.875,17.625,-12.5625,6.336716651916504,-20.347614288330078,0.017283760011196136,21,0,0,8191,23,2.0,23294,59538
77723.33,598.5625,601.5,756.1875,1194.375,163.0,1399.875,436.0625,213.5625,1921.875,17.625,-12.5625,6.298086166381836,-20.589632034301758,0.014391053467988968,11,0,0,8191,18,2.0,412,59538
77772.856,598.5625,601.5,756.1875,1205.1875,164.625,1401.8125,435.3125,192.5625,1922.75,21.875,-13.5,6.260995864868164,-20.623126983642578,0.011621682904660702,10,0,0,8191,18,2.0,412,62628
77822.407,598.5625,601.5,756.1875,1205.1875,164.625,1401.8125,435.3125,192.5625,1922.75,21.875,-13.5,6.220118045806885,-20.55791473388672,0.010492445901036263,11,0,0,8191,22,2.0,306,62628
77871.972,598.25,601.5,756.1875,1205.1875,164.625,1401.8125,435.3125,192.5625,1922.75,21.875,-13.5,6.200191020965576,-20.481321334838867,0.015791969373822212,22,0,0,8191,22,2.0,306,62628
77921.532,598.25,598.0625,757.125,1204.875,164.25,1403.3125,387.0625,212.9375,1923.5,21.5625,-13.5,6.198579788208008,-20.481983184814453,0.015185446478426456,14,0,0,8191,22,2.0,306,62628
77971.067,598.25,598.0625,757.125,1204.875,164.25,1403.3125,387.0625,212.9375,1923.5,21.5625,-13.375,6.225724697113037,-20.53527069091797,0.013273247517645359,11,0,0,8191,21,2.0,23203,59456
78020.627,598.25,598.0625,757.125,1204.875,164.25,1403.3125,387.0625,212.9375,1923.5,21.5625,-13.375,6.181742191314697,-20.59482192993164,0.015863411128520966,10,0,0,8191,21,2.0,23203,59456
78070.185,598.9375,606.125,608.625,1393.6875,164.25,1399.3125,378.25,189.4375,1923.5,21.5625,-13.375,6.168467044830322,-20.61488914489746,0.013980795629322529,12,0,0,8191,24,2.0,371,59456
78119.749,598.9375,606.125,608.625,1393.6875,164.25,1399.3125,378.25,189.4375,1921.0625,17.625,-12.75,6.176085472106934,-20.554397583007812,0.017342546954751015,21,0,0,8191,24,2.0,371,62530
78169.28,598.9375,606.125,608.625,1393.6875,164.25,1399.3125,378.25,189.4375,1921.0625,17.625,-12.75,6.131387710571289,-20.52705192565918,0.015126772224903107,12,0,0,8191,26,2.0,404,62530
78218.845,601.0,593.0625,808.6875,1204.5,165.125,1400.875,378.25,189.4375,1921.0625,17.625,-12.75,6.091278553009033,-20.458662033081055,0.014969292096793652,15,0,0,8191,26,2.0,404,62530
78268.385,601.0,593.0625,808.6875,1204.5,165.125,1400.875,391.5,183.9375,1922.8125,21.6875,-13.3125,6.029102325439453,-20.292877197265625,0.019858555868268013,25,0,0,8191,19,2.0,23140,59373
78317.95,601.0,593.0625,808.6875,1204.5,165.125,1400.875,391.5,183.9375,1922.8125,21.6875,-13.3125,6.090719223022461,-20.51974105834961,0.014772087335586548,10,0,0,8191,19,2.0,23140,59373
78367.517,598.0625,599.4375,545.5625,1204.0,165.125,1400.875,391.5,183.9375,1922.8125,21.6875,-13.3125,6.053652286529541,-20.46339225769043,0.012746181339025497,13,0,0,8191,23,2.0,309,59373
78417.043,598.0625,599.4375,545.5625,1204.0,163.9375,1402.5625,435.8125,215.5625,1923.75,17.5,-12.75,6.0321784019470215,-20.395017623901367,0.01805228553712368,22,0,0,8191,23,2.0,309,58077
78466.601,598.0625,599.4375,545.5625,1204.0,163.9375,1402.5625,435.8125,215.5625,1923.75,17.5,-12.75,6.035902976989746,-20.440731048583984,0.013469496741890907,11,0,0,8191,24,2.0,429,58077
78516.164,784.5,599.0625,543.8125,1204.0,163.9375,1402.5625,435.8125,215.5625,1923.75,17.5,-12.75,5.994864463806152,-20.35382080078125,0.01405301596969366,16,0,0,8191,24,2.0,429,58077
78565.703,784.5,599.0625,543.8125,1431.6875,164.625,1402.5,406.875,214.3125,1921.25,21.75,-13.3125,5.931994438171387,-20.215633392333984,0.018062392249703407,21,0,0,8191,22,2.0,19807,59989
78615.256,784.5,599.0625,543.8125,1431.6875,164.625,1402.5,406.875,214.3125,1921.25,21.75,-13.3125,5.973249435424805,-20.32044792175293,0.014064695686101913,11,0,0,8191,22,2.0,19807,59989
78664.819,782.3125,599.0625,543.8125,1431.6875,164.625,1402.5,406.875,214.3125,1921.25,21.75,-13.3125,5.975456714630127,-20.33560562133789,0.011024094186723232,10,0,0,8191,22,2.0,19807,59989
78714.372,782.3125,598.5625,733.0625,1208.9375,163.75,1399.5625,386.0,215.5625,1921.0,17.625,-13.4375,5.925497531890869,-20.244861602783203,0.009063654579222202,10,0,0,8191,21,2.0,54373,55032
78763.919,782.3125,598.5625,733.0625,1208.9375,163.75,1399.5625,386.0,215.5625,1921.0,17.625,-13.4375,5.8652663230896,-20.134477615356445,0.01748194731771946,8,0,0,8191,21,2.0,54373,55032
78813.484,782.3125,598.5625,733.0625,1208.9375,163.75,1399.5625,386.0,215.5625,1921.0,17.625,-13.4375,5.893110275268555,-20.20648956298828,0.0083796801045537,10,0,0,8191,21,2.0,54373,55032
78863.032,600.0625,601.1875,432.625,1227.5625,164.5,1402.6875,411.3125,191.875,1925.8125,17.5625,-13.4375,5.893110275268555,-20.20648956298828,0.0083796801045537,10,0,0,8191,21,2.0,54373,55032
78912.585,600.0625,601.1875,432.625,1227.5625,164.5,1402.6875,411.3125,191.875,1925.8125,17.5625,-12.8125,5.932614803314209,-20.23162841796875,0.020091377198696136,24,0,0,8191,19,2.0,54933,55531
78962.129,600.0625,601.1875,432.625,1227.5625,164.5,1402.6875,411.3125,191.875,1925.8125,17.5625,-12.8125,5.969833850860596,-20.315937042236328,0.010726471431553364,11,0,0,8191,19,2.0,54933,55531
79011.694,778.5625,601.6875,653.4375,1218.9375,166.375,1402.9375,379.1875,213.875,1925.8125,17.5625,-12.8125,5.950074672698975,-20.276594161987305,0.010155458934605122,12,0,0,8191,15,2.0,311,55531
79061.256,778.5625,601.6875,653.4375,1218.9375,166.375,1402.9375,379.1875,213.875,1922.9375,21.625,-13.3125,5.891707420349121,-20.152851104736328,0.015826154500246048,22,0,0,8191,15,2.0,311,62655
79110.799,778.5625,601.6875,653.4375,1218.9375,166.375,1402.9375,379.1875,213.875,1922.9375,21.625,-13.3125,5.920628547668457,-20.233224868774414,0.013361506164073944,11,0,0,8191,22,2.0,373,62655
79160.371,784.9375,597.4375,526.875,1206.625,163.6875,1401.375,379.1875,213.875,1922.9375,21.625,-13.3125,5.942255020141602,-20.29180335998535,0.011247693561017513,10,0,0,8191,22,2.0,373,62655
79209.897,784.9375,597.4375,526.875,1206.625,163.6875,1401.375,393.0625,214.5625,1921.75,17.4375,-12.75,5.584683418273926,-19.532672882080078,0.018351782113313675,26,0,0,8191,18,2.0,23053,59307
79259.449,784.9375,597.4375,526.875,1206.625,163.6875,1401.375,393.0625,214.5625,1921.75,17.4375,-12.75,5.663908958435059,-19.86400032043457,0.01459618378430605,11,0,0,8191,18,2.0,23053,59307
79309.022,598.1875,600.8125,702.75,1199.6875,163.6875,1401.375,393.0625,214.5625,1921.75,17.4375,-12.75,5.594725608825684,-19.817750930786133,0.011777016334235668,11,0,0,8191,19,2.0,311,59307
79358.555,598.1875,600.8125,702.75,1199.6875,164.25,1401.5,416.6875,215.4375,1921.125,21.6875,-13.4375,5.97111701965332,-20.152822494506836,0.018774457275867462,25,0,0,8191,19,2.0,311,62710
79408.116,598.1875,600.8125,702.75,1199.6875,164.25,1401.5,416.6875,215.4375,1921.125,21.6875,-13.4375,6.3463029861450195,-20.75599479675293,0.012909866869449615,8,0,0,8191,28,2.0,308,62710
79457.676,597.8125,601.375,702.75,1199.6875,164.25,1401.5,416.6875,215.4375,1921.125,21.6875,-13.4375,5.024941444396973,-19.147459030151367,0.016416117548942566,22,0,0,8191,28,2.0,308,62710
79507.225,597.8125,601.375,735.3125,1387.5625,163.25,1401.6875,425.0625,213.875,1920.0625,17.625,-12.6875,4.973667144775391,-19.05653190612793,0.016695937141776085,22,0,0,8191,20,2.0,23228,59441
79556.769,597.8125,601.375,735.3125,1387.5625,163.25,1401.6875,425.0625,213.875,1920.0625,17.625,-12.6875,4.1873955726623535,-18.22995948791504,0.012173178605735302,11,0,0,8191,20,2.0,23228,59441
79606.337,597.8125,601.375,735.3125,1387.5625,163.25,1401.6875,425.0625,213.875,1920.0625,17.625,-12.6875,6.175222873687744,-20.438371658325195,0.017343934625387192,22,0,0,8191,19,2.0,304,59441
