timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
26599.859,456.9375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30957087874412537,-0.0833742544054985,0.005614964757114649,6,0,0,900,0,2.0
26619.679,456.9375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139425218105316,-0.08448361605405807,0.005628886632621288,6,0,0,900,0,2.0
26639.492,458.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183465003967285,-0.08559813350439072,0.005644595716148615,6,0,0,900,0,2.0
26659.313,458.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225361108779907,-0.0866752564907074,0.005798143334686756,6,0,0,900,0,2.0
26679.118,458.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270018696784973,-0.08781566470861435,0.005821822211146355,6,0,0,900,0,2.0
26698.945,458.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33208000659942627,-0.08908940851688385,0.005515324417501688,5,0,0,900,0,2.0
26718.752,458.1875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33661144971847534,-0.09022364020347595,0.005513398442417383,5,0,0,900,0,2.0
26738.583,588.875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415304124355316,-0.09143233299255371,0.0053184679709374905,5,0,0,900,0,2.0
26758.39,588.875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34610986709594727,-0.09256953746080399,0.005310123786330223,5,0,0,900,0,2.0
26778.215,588.875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35246115922927856,-0.0940438061952591,0.0043840790167450905,3,0,0,900,0,2.0
26798.018,588.875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571452796459198,-0.0951511338353157,0.004224694333970547,3,0,0,900,0,2.0
26817.844,588.875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359584778547287,-0.09598047286272049,0.005219068378210068,7,0,0,900,0,2.0
26837.651,593.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36427780985832214,-0.09716400504112244,0.005201282911002636,7,0,0,900,0,2.0
26857.484,593.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3689984083175659,-0.09837767481803894,0.00517141493037343,6,0,0,900,0,2.0
26877.284,593.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37304794788360596,-0.09944174438714981,0.005503415130078793,6,0,0,900,0,2.0
26897.11,593.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778146803379059,-0.10064136981964111,0.005539753939956427,6,0,0,900,0,2.0
26916.919,593.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38328155875205994,-0.1020238921046257,0.005357667338103056,5,0,0,900,0,2.0
26936.748,593.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38806259632110596,-0.10323352366685867,0.005381276831030846,5,0,0,900,0,2.0
26956.566,588.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39316901564598083,-0.10452276468276978,0.005259893834590912,5,0,0,900,0,2.0
26976.384,588.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3980518877506256,-0.10574007779359818,0.0052734361961483955,5,0,0,900,0,2.0
26996.185,588.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40239953994750977,-0.10682842880487442,0.005573204718530178,6,0,0,900,0,2.0
