timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10
36696.64,657.1875,591.5,516.4375,551.5625,539.25,482.4375,375.9375,776.875,309.5625,333.25,329.3125
36700.535,657.1875,591.5,516.4375,551.5625,539.25,482.4375,375.9375,776.875,309.5625,333.25,329.3125
36704.507,657.1875,591.5,580.5625,551.5625,539.25,482.4375,375.9375,776.875,309.5625,333.25,329.3125
36708.512,657.1875,591.5,580.5625,592.8125,539.25,482.4375,375.9375,776.875,309.5625,333.25,329.3125
36712.435,657.1875,591.5,580.5625,592.8125,539.25,482.4375,375.9375,776.875,309.5625,333.25,329.3125
36752.044,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36756.073,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36759.976,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36763.934,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36767.943,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36771.863,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36775.9,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36779.792,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36783.751,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36787.76,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36791.678,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36795.705,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36799.608,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36803.57,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36807.576,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36811.495,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36815.535,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36819.423,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36823.383,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36827.392,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36831.309,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36835.337,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36839.235,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36843.199,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36847.23,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36851.136,657.1875,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36855.177,727.9375,591.5,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36859.069,727.9375,649.0625,580.5625,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36863.032,727.9375,649.0625,635.125,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36867.033,727.9375,649.0625,635.125,592.8125,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36870.949,727.9375,649.0625,635.125,635.6875,571.5,474.375,367.4375,716.125,312.6875,335.9375,328.0
36874.982,727.9375,649.0625,635.125,635.6875,613.0,474.375,367.4375,716.125,312.6875,335.9375,328.0
36910.573,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36914.602,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36918.503,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36922.462,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36926.472,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36930.389,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36934.436,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36938.322,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36942.279,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36946.289,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36950.205,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36954.234,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36958.138,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36962.095,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36966.105,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36970.022,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36974.06,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36977.963,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36981.911,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36985.921,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36989.838,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36993.866,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
36997.773,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37001.728,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37005.737,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37009.66,727.9375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37013.708,758.375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37017.595,758.375,649.0625,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37021.566,758.375,702.125,635.125,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37025.562,758.375,702.125,672.4375,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37029.485,758.375,702.125,672.4375,635.6875,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37033.508,758.375,702.125,672.4375,672.625,613.0,459.5,359.25,658.3125,313.3125,331.9375,327.125
37037.414,758.375,702.125,672.4375,672.625,637.875,459.5,359.25,658.3125,313.3125,331.9375,327.125
37041.378,758.375,702.125,672.4375,672.625,637.875,452.6875,359.25,658.3125,313.3125,331.9375,327.125
37073.153,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37077.047,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37081.002,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37085.009,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37088.933,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37092.969,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37096.864,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37100.815,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37104.823,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37108.74,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37112.768,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37116.67,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37120.627,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37124.635,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37128.552,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37132.59,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37136.479,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37140.441,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37144.452,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37148.368,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37152.406,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37156.297,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37160.26,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37164.271,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37168.192,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37172.231,758.375,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37176.136,794.3125,702.125,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37180.082,794.3125,749.5625,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37184.111,794.3125,749.5625,672.4375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37188.013,794.3125,749.5625,695.9375,672.625,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37192.045,794.3125,749.5625,695.9375,696.25,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37195.968,794.3125,749.5625,695.9375,696.25,637.875,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37199.908,794.3125,749.5625,695.9375,696.25,665.0,452.6875,354.6875,619.6875,313.875,335.75,329.1875
37231.661,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37235.561,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37239.527,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37243.537,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37247.449,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37251.487,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37255.381,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37259.338,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37263.352,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37267.264,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37271.296,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37275.195,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37279.153,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37283.168,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37287.081,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37291.118,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37295.009,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37298.97,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37302.979,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37306.896,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37310.925,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37314.824,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37318.787,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37322.796,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37326.718,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37330.759,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37334.649,794.3125,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37338.612,845.25,749.5625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37342.617,845.25,796.625,695.9375,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37346.536,845.25,796.625,719.0,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37350.57,845.25,796.625,719.0,696.25,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37354.469,845.25,796.625,719.0,720.625,665.0,456.5625,355.3125,576.375,308.75,335.4375,331.375
37358.434,845.25,796.625,719.0,720.625,693.9375,456.5625,355.3125,576.375,308.75,335.4375,331.375
37362.435,845.25,796.625,719.0,720.625,693.9375,456.5625,355.3125,576.375,308.75,335.4375,331.375
37398.051,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37402.063,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37405.977,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37410.016,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37413.908,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37417.869,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37421.879,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37425.796,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37429.824,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37433.722,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37437.685,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37441.7,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37445.612,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37449.649,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37453.536,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37457.505,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37461.516,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37465.439,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37469.469,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37473.364,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37477.327,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37481.326,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37485.249,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37489.285,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37493.183,845.25,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37497.138,871.1875,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37501.16,871.1875,796.625,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37505.065,871.1875,847.875,719.0,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37509.1,871.1875,847.875,713.3125,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37513.002,871.1875,847.875,713.3125,720.625,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37516.969,871.1875,847.875,713.3125,751.3125,693.9375,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37520.979,871.1875,847.875,713.3125,751.3125,735.75,422.5,360.0625,532.6875,304.0625,345.0625,338.875
37556.581,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37560.592,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37564.507,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37568.548,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37572.435,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37576.401,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37580.404,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37584.323,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37588.359,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37592.25,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37596.213,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37600.22,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37604.14,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37608.178,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37612.067,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37616.031,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37620.039,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37623.959,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37627.984,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37631.901,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37635.847,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37639.855,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37643.782,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37647.81,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37651.707,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37655.682,871.1875,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37659.682,904.625,847.875,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37663.602,904.625,893.375,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37667.643,904.625,893.375,713.3125,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37671.53,904.625,893.375,716.25,751.3125,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37675.506,904.625,893.375,716.25,747.4375,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37679.499,904.625,893.375,716.25,747.4375,735.75,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37683.413,904.625,893.375,716.25,747.4375,766.625,441.5,370.0625,501.375,295.6875,349.4375,346.1875
37715.11,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37719.121,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37723.036,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37727.074,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37730.962,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37734.926,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37738.935,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37742.852,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37746.881,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37750.778,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37754.742,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37758.752,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37762.669,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37766.707,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37770.595,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37774.558,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37778.565,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37782.484,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37786.515,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37790.416,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37794.374,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37798.383,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37802.303,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37806.345,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37810.229,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37814.202,904.625,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37818.229,942.9375,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37822.135,942.9375,893.375,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37826.158,942.9375,909.3125,716.25,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37830.073,942.9375,909.3125,701.5,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37834.022,942.9375,909.3125,701.5,747.4375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37838.035,942.9375,909.3125,701.5,730.375,766.625,442.5,380.8125,483.0,285.1875,361.375,355.0625
37841.948,942.9375,909.3125,701.5,730.375,778.9375,442.5,380.8125,483.0,285.1875,361.375,355.0625
37877.649,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37881.574,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37885.604,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37889.492,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37893.461,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37897.466,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37901.382,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37905.411,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37909.311,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37913.274,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37917.279,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37921.201,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37925.237,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37929.129,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37933.087,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37937.099,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
37941.019,942.9375,909.3125,701.5,730.375,778.9375,454.8125,390.8125,470.125,289.4375,360.0,356.125
