timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std,motion.loopUs
32617.526,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.0167236328125,5.968811988830566,0.020063815638422966,27,0,0,8191,27,2.0,394
32667.071,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,8.338462829589844,8.540665626525879,0.015005537308752537,13,0,0,8191,21,2.0,307
32716.603,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.9756579399108887,3.7056596279144287,0.019166704267263412,23,0,0,8191,21,2.0,307
32766.145,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.487398147583008,5.3646464347839355,0.016312140971422195,12,0,0,8191,19,2.0,333
32815.689,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.172274589538574,6.101676940917969,0.01380997709929943,11,0,0,8191,19,2.0,333
32865.251,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.854677200317383,4.701968669891357,0.018256543204188347,25,0,0,8191,21,2.0,306
32914.771,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.884439945220947,4.751395225524902,0.015805626288056374,12,0,0,8191,21,2.0,306
32964.317,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.318800926208496,4.2093024253845215,0.012333017773926258,9,0,0,8191,21,2.0,458
33013.866,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.766086578369141,5.534191608428955,0.015321061946451664,14,0,0,8191,21,2.0,458
33063.407,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.761959552764893,5.469959259033203,0.014297043904662132,13,0,0,8191,26,2.0,330
33112.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.792468070983887,5.912087440490723,0.018338821828365326,25,0,0,8191,26,2.0,330
33162.481,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.8318867683410645,6.073397636413574,0.016273390501737595,12,0,0,8191,25,2.0,316
33212.025,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.860270977020264,6.450922966003418,0.014393727295100689,12,0,0,8191,25,2.0,316
33261.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.0619635581970215,5.503176689147949,0.017477326095104218,22,0,0,8191,26,2.0,312
33311.107,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.3036298751831055,5.720285415649414,0.015224234201014042,12,0,0,8191,26,2.0,312
33360.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.771849155426025,6.006409645080566,0.016925759613513947,21,0,0,8191,20,2.0,411
33410.198,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.902520179748535,6.077664852142334,0.015147759579122066,12,0,0,8191,20,2.0,411
33459.743,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.958222389221191,6.1291422843933105,0.014907857403159142,15,0,0,8191,25,2.0,335
33509.278,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.347123622894287,5.878173351287842,0.017841791734099388,22,0,0,8191,25,2.0,335
33558.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.351282119750977,5.897453784942627,0.014866233803331852,10,0,0,8191,24,2.0,321
33608.374,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.562207221984863,5.757620334625244,0.011608831584453583,8,0,0,8191,24,2.0,321
33657.911,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.460603713989258,6.896453380584717,0.01750296540558338,26,0,0,8191,21,2.0,368
33707.445,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.390201091766357,7.899224281311035,0.014795311726629734,13,0,0,8191,21,2.0,368
33756.987,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,7.220976829528809,5.471130847930908,0.017423780634999275,21,0,0,8191,20,2.0,428
33806.533,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.722294807434082,5.993136882781982,0.015550047159194946,12,0,0,8191,20,2.0,428
33856.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.966921806335449,5.878249645233154,0.014400566928088665,13,0,0,8191,18,2.0,331
33905.613,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.656545162200928,7.124821186065674,0.01749657467007637,22,0,0,8191,18,2.0,331
33955.157,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.769508361816406,7.110405445098877,0.015807313844561577,13,0,0,8191,19,2.0,311
34004.699,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.5561113357543945,7.428350448608398,0.013617610558867455,11,0,0,8191,19,2.0,311
34054.257,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,6.808516502380371,6.260528087615967,0.01748575083911419,23,0,0,8191,17,2.0,407
34103.781,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,7.7682976722717285,5.474736213684082,0.01279531978070736,9,0,0,8191,17,2.0,407
34153.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.9643659591674805,8.93968391418457,0.017644863575696945,26,0,0,8191,19,2.0,412
34202.865,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.7438695430755615,10.100656509399414,0.01585419662296772,13,0,0,8191,19,2.0,412
34252.417,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.748712420463562,11.97638988494873,0.013436165638267994,12,0,0,8191,21,2.0,318
34301.949,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.242946147918701,8.034544944763184,0.01650259457528591,19,0,0,8191,21,2.0,318
34351.513,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.5285823345184326,9.674427032470703,0.014198502525687218,12,0,0,8191,24,2.0,309
34401.042,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.00766921043396,11.161800384521484,0.011040215380489826,9,0,0,8191,24,2.0,309
34450.587,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.338720798492432,9.062247276306152,0.013469727709889412,12,0,0,8191,19,2.0,424
34500.119,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.303304672241211,9.206806182861328,0.01223616674542427,11,0,0,8191,19,2.0,424
34549.662,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.058071613311768,9.459258079528809,0.016200445592403412,23,0,0,8191,23,2.0,322
34599.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.268344402313232,9.328351974487305,0.01486949808895588,12,0,0,8191,23,2.0,322
34648.754,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.426661014556885,9.258771896362305,0.014107044786214828,13,0,0,8191,20,2.0,337
34698.289,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.7793543338775635,10.099353790283203,0.017988471314311028,23,0,0,8191,20,2.0,337
34747.835,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.068222999572754,9.841464042663574,0.015494154766201973,11,0,0,8191,22,2.0,309
34797.371,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.9751625061035156,10.017166137695312,0.017950735986232758,23,0,0,8191,22,2.0,309
34846.923,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.998161554336548,10.041930198669434,0.015571119263768196,11,0,0,8191,16,2.0,416
34896.462,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.018748760223389,10.130681991577148,0.01483914814889431,14,0,0,8191,16,2.0,416
34945.997,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.145164966583252,10.078604698181152,0.018462946638464928,24,0,0,8191,21,2.0,329
34995.539,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.12788200378418,10.167708396911621,0.016572685912251472,13,0,0,8191,21,2.0,329
35045.091,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.118856906890869,10.224527359008789,0.01458786427974701,12,0,0,8191,24,2.0,315
35094.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.190392017364502,10.266368865966797,0.01816464588046074,23,0,0,8191,24,2.0,315
35144.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.205312252044678,10.301456451416016,0.01250945869833231,8,0,0,8191,20,2.0,311
35193.708,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.153678894042969,10.30528736114502,0.014903740026056767,20,0,0,8191,20,2.0,311
35243.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.1945085525512695,10.382248878479004,0.01368700247257948,12,0,0,8191,21,2.0,426
35292.795,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.229146480560303,10.457497596740723,0.012702255509793758,12,0,0,8191,21,2.0,426
35342.335,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.238659381866455,10.587156295776367,0.01684771478176117,23,0,0,8191,21,2.0,335
35391.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.253701686859131,10.590669631958008,0.013791523873806,9,0,0,8191,21,2.0,335
35441.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.270960330963135,10.624371528625488,0.012302580289542675,11,0,0,8191,22,2.0,321
35490.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.31556510925293,10.779333114624023,0.016279226168990135,13,0,0,8191,22,2.0,321
35540.504,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.337543964385986,10.789368629455566,0.013984965160489082,10,0,0,8191,17,2.0,405
35590.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.345983982086182,10.884820938110352,0.016189422458410263,20,0,0,8191,17,2.0,405
35639.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.382434844970703,10.962042808532715,0.015877986326813698,15,0,0,8191,25,2.0,415
35689.134,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.430962085723877,11.029374122619629,0.013890786096453667,11,0,0,8191,25,2.0,415
35738.672,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.392363548278809,11.073519706726074,0.01711931824684143,22,0,0,8191,19,2.0,332
35788.215,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.435787200927734,11.11887264251709,0.013687420636415482,9,0,0,8191,19,2.0,332
35837.769,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.470491409301758,11.181901931762695,0.012099705636501312,23,0,0,8191,22,2.0,308
35887.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.391293525695801,11.144885063171387,0.015364141203463078,13,0,0,8191,22,2.0,308
35936.849,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.376440525054932,11.134744644165039,0.013734991662204266,11,0,0,8191,15,2.0,417
35986.385,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.578206539154053,11.530807495117188,0.017887281253933907,24,0,0,8191,15,2.0,417
36035.936,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.585721969604492,11.50022029876709,0.015591547824442387,11,0,0,8191,21,2.0,312
36085.468,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.654146671295166,11.575042724609375,0.013637482188642025,11,0,0,8191,21,2.0,312
36135.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.4771342277526855,11.502401351928711,0.01717662811279297,22,0,0,8191,21,2.0,315
36184.562,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.545185089111328,11.573144912719727,0.01478841807693243,11,0,0,8191,21,2.0,315
36234.119,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.578039646148682,11.686761856079102,0.016977937892079353,22,0,0,8191,26,2.0,311
36283.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.574464321136475,11.660218238830566,0.01378097478300333,8,0,0,8191,26,2.0,311
36333.184,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.608829498291016,11.749340057373047,0.013583025895059109,14,0,0,8191,22,2.0,394
36382.722,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.6375579833984375,11.872939109802246,0.017332032322883606,23,0,0,8191,22,2.0,394
36432.278,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.652085781097412,11.8884916305542,0.0154058076441288,12,0,0,8191,23,2.0,307
36481.806,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.679880619049072,11.931328773498535,0.013439218513667583,11,0,0,8191,23,2.0,307
36531.356,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.673088550567627,12.043240547180176,0.01785903424024582,24,0,0,8191,25,2.0,333
36580.894,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.683683395385742,12.043639183044434,0.0152888223528862,14,0,0,8191,25,2.0,333
36630.449,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.729398250579834,12.200387001037598,0.018327251076698303,23,0,0,8191,20,2.0,306
36679.997,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.745127201080322,12.213242530822754,0.016660893335938454,13,0,0,65311,24,2.0,306
36729.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.780091762542725,12.262605667114258,0.01479910034686327,12,0,0,8191,24,2.0,482
36779.065,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.765180587768555,12.324369430541992,0.016826560720801353,20,0,0,8191,21,2.0,332
36828.612,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.821260452270508,12.406005859375,0.014837482944130898,12,0,0,8191,21,2.0,332
36878.151,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.895443439483643,12.531062126159668,0.012642075307667255,11,0,0,8191,20,2.0,306
36927.687,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.6106061935424805,12.202349662780762,0.014288689941167831,9,0,0,8191,20,2.0,306
36977.229,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.552650451660156,12.161894798278809,0.012729311361908913,11,0,0,8191,19,2.0,395
37026.782,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.85999870300293,12.613578796386719,0.014824815094470978,19,0,0,8191,19,2.0,395
37076.317,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.868021011352539,12.65293025970459,0.014091315679252148,13,0,0,8191,19,2.0,354
37125.856,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.9161248207092285,12.7333984375,0.013033853843808174,12,0,0,8191,19,2.0,354
37175.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.758429050445557,12.716023445129395,0.017180820927023888,23,0,0,8191,24,2.0,340
37224.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.765956401824951,12.700547218322754,0.014829214662313461,11,0,0,8191,24,2.0,340
37274.483,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.854172229766846,12.863845825195312,0.01498448196798563,19,0,0,8191,20,2.0,326
37324.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.829004764556885,12.849724769592285,0.013073688372969627,10,0,0,8191,20,2.0,326
37373.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.869262218475342,12.944339752197266,0.013178205117583275,14,0,0,8191,23,2.0,372
37423.123,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.896857738494873,12.993772506713867,0.01719900220632553,23,0,0,8191,23,2.0,372
37472.661,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.905279159545898,13.014938354492188,0.01603892259299755,13,0,0,8191,21,2.0,433
37522.208,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.900789737701416,12.966190338134766,0.01322863344103098,9,0,0,8191,21,2.0,433
37571.741,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.939298629760742,13.228222846984863,0.01744699291884899,23,0,0,8191,22,2.0,311
37621.291,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.962377548217773,13.202282905578613,0.013910497538745403,12,0,0,8191,22,2.0,311
37670.826,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.894497871398926,13.223954200744629,0.017436370253562927,23,0,0,8191,17,2.0,312
37720.368,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.883692264556885,13.197003364562988,0.014811272732913494,10,0,0,8191,17,2.0,312
37769.914,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.897794246673584,13.253179550170898,0.013944901525974274,13,0,0,8191,18,2.0,405
37819.459,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.050385475158691,13.514914512634277,0.018042661249637604,24,0,0,8191,18,2.0,405
37868.992,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.056117534637451,13.490226745605469,0.01512985210865736,10,0,0,8191,20,2.0,318
37918.537,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.111865043640137,13.578145980834961,0.014069556258618832,13,0,0,8191,20,2.0,318
37968.079,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.0339250564575195,13.609573364257812,0.01657322607934475,11,0,0,8191,23,2.0,310
38017.628,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.1215901374816895,13.655301094055176,0.012554924935102463,10,0,0,8191,23,2.0,310
38067.164,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.921785831451416,13.573532104492188,0.01696128398180008,25,0,0,8191,20,2.0,312
38116.716,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.812039852142334,13.441802024841309,0.01481479313224554,11,0,0,8191,20,2.0,312
38166.246,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.944468021392822,13.663537979125977,0.015641264617443085,17,0,0,8191,20,2.0,413
38215.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.273979663848877,14.146652221679688,0.018534546718001366,22,0,0,8191,20,2.0,413
38265.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.269096851348877,14.103687286376953,0.016090603545308113,12,0,0,8191,20,2.0,313
38314.879,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.347636699676514,14.219168663024902,0.015091107226908207,14,0,0,8191,20,2.0,313
38364.415,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.729477882385254,13.577698707580566,0.01637294702231884,11,0,0,8191,20,2.0,334
38413.967,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.309900760650635,13.120987892150879,0.01376750785857439,10,0,0,8191,20,2.0,334
38463.502,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.449879169464111,14.434895515441895,0.016185106709599495,21,0,0,8191,22,2.0,311
38513.048,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.353021144866943,14.353632926940918,0.014468743465840816,12,0,0,8191,22,2.0,311
38562.591,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.436547756195068,14.487217903137207,0.01352062076330185,13,0,0,8191,23,2.0,413
38612.137,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.873095512390137,13.96767807006836,0.016501815989613533,21,0,0,8191,23,2.0,413
38661.678,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.989997863769531,14.09337043762207,0.013801056891679764,10,0,0,8191,21,2.0,341
