timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,baro.asl,baro.temp,baro.pressure,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,stabilizer.thrust,ctrltarget.roll,ctrltarget.pitch,ctrltarget.yaw,range.zrange
32508.232,-0.025771649554371834,-0.02301769144833088,0.9886832237243652,1.1751154661178589,-1.4454355239868164,64.10924530029297,82.46894836425781,35.69317626953125,1006.1558227539062,0.13287542760372162,-0.27953916788101196,59.09662628173828,0.0,0.0,0.0,0.0,0
32512.233,0.007612344343215227,-0.02470380999147892,0.9995157122612,0.2626549303531647,0.22041970491409302,61.3079948425293,82.49082946777344,35.69126892089844,1006.1531982421875,0.13267096877098083,-0.2787197232246399,59.34184265136719,0.0,0.0,0.0,0.0,0
32516.15,0.07043276727199554,-0.02687877230346203,1.0122125148773193,-2.5772175788879395,2.287564992904663,57.39223098754883,82.49082946777344,35.69126892089844,1006.1531982421875,0.1208706647157669,-0.28060272336006165,59.5714225769043,0.0,0.0,0.0,0.0,0
32520.148,0.1606307178735733,-0.037361230701208115,1.008182168006897,-1.8545663356781006,1.111539363861084,51.74277877807617,82.49082946777344,35.69126892089844,1006.1531982421875,0.11093639582395554,-0.26992157101631165,59.77839660644531,0.0,0.0,0.0,0.0,0
32524.078,0.2369752675294876,-0.03671430051326752,0.999049961566925,0.5629962086677551,-1.932213544845581,45.213836669921875,82.49082946777344,35.69126892089844,1006.1531982421875,0.11057672649621964,-0.24053825438022614,59.9592170715332,0.0,0.0,0.0,0.0,0
32528.051,0.284864604473114,-0.015665128827095032,1.0136088132858276,1.917183756828308,-1.307364821434021,41.31435775756836,82.49082946777344,35.69126892089844,1006.1531982421875,0.1173768937587738,-0.21008674800395966,60.12445831298828,0.0,0.0,0.0,0.0,0
32532.052,0.3296562135219574,0.02580399066209793,1.029072880744934,-0.2787929177284241,2.2798655033111572,36.654964447021484,82.43067169189453,35.69316101074219,1006.1599731445312,0.11877557635307312,-0.1908806711435318,60.271114349365234,0.0,0.0,0.0,0.0,0
32535.969,0.372823029756546,0.07524362951517105,1.0291615724563599,-1.3997200727462769,3.807764768600464,27.143142700195312,82.43067169189453,35.69316101074219,1006.1599731445312,0.11959448456764221,-0.1747163087129593,60.379730224609375,0.0,0.0,0.0,0.0,0
32539.979,0.4023584723472595,0.13197152316570282,1.0255717039108276,0.870600163936615,-0.3359861671924591,15.43448257446289,82.43067169189453,35.69316101074219,1006.1599731445312,0.1339036226272583,-0.14007967710494995,60.441497802734375,0.0,0.0,0.0,0.0,0
32543.897,0.4064534902572632,0.19679100811481476,1.0194998979568481,11.900297164916992,-10.132680892944336,5.8102922439575195,82.43067169189453,35.69316101074219,1006.1599731445312,0.1974230408668518,-0.06634058803319931,60.46464538574219,0.0,0.0,0.0,0.0,0
